CO_TAZID,SUBAREAID,CO_FIPS,CO_NAME,MedInc
15094,0,15,EMERY,65530
15095,0,15,EMERY,65530
15096,0,15,EMERY,55786
15097,0,15,EMERY,59879
15098,0,15,EMERY,65530
15099,0,15,EMERY,55786
15100,0,15,EMERY,55786
15101,0,15,EMERY,65530
15102,0,15,EMERY,55786
15103,0,15,EMERY,55786
15104,0,15,EMERY,71229
15105,0,15,EMERY,59879
15106,0,15,EMERY,59879
15107,0,15,EMERY,55786
15108,0,15,EMERY,58488
15109,0,15,EMERY,55786
15110,0,15,EMERY,59879
15111,0,15,EMERY,71229
15112,0,15,EMERY,59879
15113,0,15,EMERY,59879
15114,0,15,EMERY,59879
15115,0,15,EMERY,59879
15116,0,15,EMERY,43459
15117,0,15,EMERY,43459
15118,0,15,EMERY,43459
15119,0,15,EMERY,43459
15120,0,15,EMERY,43459
15121,0,15,EMERY,43459
15122,0,15,EMERY,43459
15123,0,15,EMERY,59879
15124,0,15,EMERY,59879
15125,0,15,EMERY,59879
15126,0,15,EMERY,43459
15127,0,15,EMERY,43459
15128,0,15,EMERY,59879
15129,0,15,EMERY,43459
15130,0,15,EMERY,59879
15131,0,15,EMERY,59879
15132,0,15,EMERY,59879
15133,0,15,EMERY,59879
15134,0,15,EMERY,59879
15135,0,15,EMERY,59879
15136,0,15,EMERY,59879
15137,0,15,EMERY,59879
15138,0,15,EMERY,59879
15139,0,15,EMERY,59879
15140,0,15,EMERY,55318
15141,0,15,EMERY,59879
15142,0,15,EMERY,59879
15143,0,15,EMERY,59879
15144,0,15,EMERY,59879
15145,0,15,EMERY,59879
15146,0,15,EMERY,59879
15147,0,15,EMERY,55774
15148,0,15,EMERY,59879
15149,0,15,EMERY,41788
15150,0,15,EMERY,41788
15151,0,15,EMERY,63356
15152,0,15,EMERY,41788
15153,0,15,EMERY,63356
15154,0,15,EMERY,63356
15155,0,15,EMERY,41788
15156,0,15,EMERY,63356
15157,0,15,EMERY,59879
15158,0,15,EMERY,59879
15159,0,15,EMERY,59879
15160,0,15,EMERY,59879
15161,0,15,EMERY,59879
15162,0,15,EMERY,59879
15163,0,15,EMERY,63356
15164,0,15,EMERY,63356
15165,0,15,EMERY,41788
15166,0,15,EMERY,63356
15167,0,15,EMERY,63356
15168,0,15,EMERY,63356
15169,0,15,EMERY,63356
15170,0,15,EMERY,63356
15171,0,15,EMERY,41788
15172,0,15,EMERY,41788
15173,0,15,EMERY,63356
15174,0,15,EMERY,63356
15175,0,15,EMERY,41788
15176,0,15,EMERY,41788
15177,0,15,EMERY,63356
15178,0,15,EMERY,63356
15179,0,15,EMERY,41788
15180,0,15,EMERY,41788
15181,0,15,EMERY,63356
15182,0,15,EMERY,41788
15183,0,15,EMERY,63356
15184,0,15,EMERY,41788
15185,0,15,EMERY,63356
15186,0,15,EMERY,63356
15187,0,15,EMERY,41788
15188,0,15,EMERY,41788
15189,0,15,EMERY,63356
15190,0,15,EMERY,41788
15191,0,15,EMERY,63356
15192,0,15,EMERY,63356
15193,0,15,EMERY,41788
15194,0,15,EMERY,63356
15195,0,15,EMERY,63356
15196,0,15,EMERY,63356
15197,0,15,EMERY,41788
15198,0,15,EMERY,41788
15199,0,15,EMERY,41788
15200,0,15,EMERY,41788
15201,0,15,EMERY,63356
15202,0,15,EMERY,63356
15203,0,15,EMERY,63356
15204,0,15,EMERY,63356
15205,0,15,EMERY,63356
15206,0,15,EMERY,63356
15207,0,15,EMERY,63356
15208,0,15,EMERY,63356
15209,0,15,EMERY,63356
15210,0,15,EMERY,63356
15211,0,15,EMERY,63356
15212,0,15,EMERY,63356
15213,0,15,EMERY,63356
15214,0,15,EMERY,63356
15215,0,15,EMERY,63356
15216,0,15,EMERY,63356
15217,0,15,EMERY,63356
15218,0,15,EMERY,63356
15219,0,15,EMERY,63356
15220,0,15,EMERY,63356
15221,0,15,EMERY,63356
15222,0,15,EMERY,63356
15223,0,15,EMERY,63356
15224,0,15,EMERY,63356
15225,0,15,EMERY,63356
15226,0,15,EMERY,63356
15227,0,15,EMERY,52652
15228,0,15,EMERY,52652
15229,0,15,EMERY,52652
15230,0,15,EMERY,52652
15231,0,15,EMERY,52652
15232,0,15,EMERY,52652
15233,0,15,EMERY,52652
15234,0,15,EMERY,52652
15235,0,15,EMERY,52652
15236,0,15,EMERY,52652
15237,0,15,EMERY,55432
15238,0,15,EMERY,59879
15239,0,15,EMERY,41788
15240,0,15,EMERY,52572
15241,0,15,EMERY,53906
15242,0,15,EMERY,53906
15243,0,15,EMERY,53906
15244,0,15,EMERY,53906
15245,0,15,EMERY,53906
15246,0,15,EMERY,53906
15247,0,15,EMERY,53906
15248,0,15,EMERY,53906
15249,0,15,EMERY,53906
15250,0,15,EMERY,53906
15251,0,15,EMERY,53906
15252,0,15,EMERY,53906
15253,0,15,EMERY,53906
15254,0,15,EMERY,53906
15255,0,15,EMERY,53906
15256,0,15,EMERY,53906
15257,0,15,EMERY,53906
15258,0,15,EMERY,53906
15259,0,15,EMERY,53906
15260,0,15,EMERY,71229
15261,0,15,EMERY,53906
15262,0,15,EMERY,63356
15263,0,15,EMERY,53906
15264,0,15,EMERY,53906
15265,0,15,EMERY,63356
15266,0,15,EMERY,53906
15267,0,15,EMERY,53906
15268,0,15,EMERY,53906
15269,0,15,EMERY,63356
17001,0,17,GARFIELD,63922
17002,0,17,GARFIELD,63922
17003,0,17,GARFIELD,56115
17004,0,17,GARFIELD,56315
17005,0,17,GARFIELD,56427
17006,0,17,GARFIELD,63922
17007,0,17,GARFIELD,63922
17008,0,17,GARFIELD,56115
17009,0,17,GARFIELD,56115
17010,0,17,GARFIELD,56115
17011,0,17,GARFIELD,56115
17012,0,17,GARFIELD,56115
17013,0,17,GARFIELD,56115
17014,0,17,GARFIELD,63922
17015,0,17,GARFIELD,63922
17016,0,17,GARFIELD,63922
17017,0,17,GARFIELD,63922
17018,0,17,GARFIELD,63922
17019,0,17,GARFIELD,63922
17020,0,17,GARFIELD,63922
17021,0,17,GARFIELD,58256
17022,0,17,GARFIELD,63922
17023,0,17,GARFIELD,63922
17024,0,17,GARFIELD,63922
17025,0,17,GARFIELD,63922
17026,0,17,GARFIELD,63922
17027,0,17,GARFIELD,63922
17028,0,17,GARFIELD,63922
17029,0,17,GARFIELD,63922
17030,0,17,GARFIELD,63922
17031,0,17,GARFIELD,63922
17032,0,17,GARFIELD,63922
17033,0,17,GARFIELD,63922
17034,0,17,GARFIELD,63922
17035,0,17,GARFIELD,63922
17036,0,17,GARFIELD,63922
17037,0,17,GARFIELD,63922
17038,0,17,GARFIELD,63922
17039,0,17,GARFIELD,63922
17040,0,17,GARFIELD,63922
17041,0,17,GARFIELD,63922
17042,0,17,GARFIELD,63922
17043,0,17,GARFIELD,63922
17044,0,17,GARFIELD,63922
17045,0,17,GARFIELD,63922
17046,0,17,GARFIELD,63922
17047,0,17,GARFIELD,63922
17048,0,17,GARFIELD,63922
17049,0,17,GARFIELD,63922
17050,0,17,GARFIELD,63922
17051,0,17,GARFIELD,63922
17052,0,17,GARFIELD,63922
17053,0,17,GARFIELD,63922
17054,0,17,GARFIELD,63922
17055,0,17,GARFIELD,63922
17056,0,17,GARFIELD,63922
17057,0,17,GARFIELD,63922
17058,0,17,GARFIELD,63922
17059,0,17,GARFIELD,63922
17060,0,17,GARFIELD,63922
17061,0,17,GARFIELD,59033
17062,0,17,GARFIELD,59033
17063,0,17,GARFIELD,59033
17064,0,17,GARFIELD,59033
17065,0,17,GARFIELD,59033
17066,0,17,GARFIELD,59033
17067,0,17,GARFIELD,59033
17068,0,17,GARFIELD,59033
17069,0,17,GARFIELD,59033
17070,0,17,GARFIELD,59033
17071,0,17,GARFIELD,59033
17072,0,17,GARFIELD,59033
17073,0,17,GARFIELD,59033
17074,0,17,GARFIELD,59033
17075,0,17,GARFIELD,59033
17076,0,17,GARFIELD,59033
17077,0,17,GARFIELD,59033
17078,0,17,GARFIELD,59033
17079,0,17,GARFIELD,59033
17080,0,17,GARFIELD,59033
17081,0,17,GARFIELD,59033
17082,0,17,GARFIELD,59033
17083,0,17,GARFIELD,59033
17084,0,17,GARFIELD,59033
17085,0,17,GARFIELD,59033
17086,0,17,GARFIELD,59033
17087,0,17,GARFIELD,59033
17088,0,17,GARFIELD,59033
17089,0,17,GARFIELD,59033
17090,0,17,GARFIELD,59033
17091,0,17,GARFIELD,59033
17092,0,17,GARFIELD,59033
17093,0,17,GARFIELD,59033
17094,0,17,GARFIELD,59033
17095,0,17,GARFIELD,59033
17096,0,17,GARFIELD,59033
17097,0,17,GARFIELD,59033
17098,0,17,GARFIELD,59033
17099,0,17,GARFIELD,59033
17100,0,17,GARFIELD,63922
17101,0,17,GARFIELD,59033
17102,0,17,GARFIELD,59033
17103,0,17,GARFIELD,59033
17104,0,17,GARFIELD,42251
17105,0,17,GARFIELD,42251
17106,0,17,GARFIELD,42251
17107,0,17,GARFIELD,42251
17108,0,17,GARFIELD,42251
17109,0,17,GARFIELD,42251
17110,0,17,GARFIELD,42251
17111,0,17,GARFIELD,42251
17112,0,17,GARFIELD,42251
17113,0,17,GARFIELD,42251
17114,0,17,GARFIELD,42251
17115,0,17,GARFIELD,42251
17116,0,17,GARFIELD,42251
17117,0,17,GARFIELD,42251
17118,0,17,GARFIELD,42251
17119,0,17,GARFIELD,42251
17120,0,17,GARFIELD,42251
17121,0,17,GARFIELD,42251
17122,0,17,GARFIELD,42251
17123,0,17,GARFIELD,42251
17124,0,17,GARFIELD,42251
17125,0,17,GARFIELD,42251
17126,0,17,GARFIELD,42251
17127,0,17,GARFIELD,42251
17128,0,17,GARFIELD,42251
17129,0,17,GARFIELD,42251
17130,0,17,GARFIELD,42251
17131,0,17,GARFIELD,42251
17132,0,17,GARFIELD,42251
17133,0,17,GARFIELD,42251
17134,0,17,GARFIELD,42251
17135,0,17,GARFIELD,42251
17136,0,17,GARFIELD,42251
17137,0,17,GARFIELD,42251
17138,0,17,GARFIELD,42251
17139,0,17,GARFIELD,42251
17140,0,17,GARFIELD,42251
17141,0,17,GARFIELD,42251
17142,0,17,GARFIELD,42251
17143,0,17,GARFIELD,42251
17144,0,17,GARFIELD,42251
17145,0,17,GARFIELD,42251
17146,0,17,GARFIELD,42251
17147,0,17,GARFIELD,42251
17148,0,17,GARFIELD,42251
17149,0,17,GARFIELD,42251
17150,0,17,GARFIELD,42251
17151,0,17,GARFIELD,42251
17152,0,17,GARFIELD,42251
19001,0,19,GRAND,71429
19002,0,19,GRAND,54077
19003,0,19,GRAND,71429
19004,0,19,GRAND,37810
19005,0,19,GRAND,54077
19006,0,19,GRAND,71429
19007,0,19,GRAND,71429
19008,0,19,GRAND,71429
19009,0,19,GRAND,37810
19010,0,19,GRAND,37810
19011,0,19,GRAND,37810
19012,0,19,GRAND,37810
19013,0,19,GRAND,38158
19014,0,19,GRAND,54077
19015,0,19,GRAND,38955
19016,0,19,GRAND,54077
19017,0,19,GRAND,54077
19018,0,19,GRAND,55085
19019,0,19,GRAND,55085
19020,0,19,GRAND,37810
19021,0,19,GRAND,38158
19022,0,19,GRAND,38158
19023,0,19,GRAND,38158
19024,0,19,GRAND,38158
19025,0,19,GRAND,54077
19026,0,19,GRAND,38158
19027,0,19,GRAND,54077
19028,0,19,GRAND,54077
19029,0,19,GRAND,54077
19030,0,19,GRAND,55085
19031,0,19,GRAND,55085
19032,0,19,GRAND,55085
19033,0,19,GRAND,38158
19034,0,19,GRAND,38158
19035,0,19,GRAND,54077
19036,0,19,GRAND,55085
19037,0,19,GRAND,55085
19038,0,19,GRAND,42167
19039,0,19,GRAND,71429
19040,0,19,GRAND,58537
19041,0,19,GRAND,42167
19042,0,19,GRAND,58537
19043,0,19,GRAND,58537
19044,0,19,GRAND,42167
19045,0,19,GRAND,58537
19046,0,19,GRAND,58537
19047,0,19,GRAND,58537
19048,0,19,GRAND,42167
19049,0,19,GRAND,42167
19050,0,19,GRAND,42167
19051,0,19,GRAND,58537
19052,0,19,GRAND,58537
19053,0,19,GRAND,58537
19054,0,19,GRAND,58537
19055,0,19,GRAND,42167
19056,0,19,GRAND,42167
19057,0,19,GRAND,58537
19058,0,19,GRAND,54077
19059,0,19,GRAND,58537
19060,0,19,GRAND,42167
19061,0,19,GRAND,58537
19062,0,19,GRAND,58537
19063,0,19,GRAND,58537
19064,0,19,GRAND,58537
19065,0,19,GRAND,58537
19066,0,19,GRAND,58537
19067,0,19,GRAND,58537
19068,0,19,GRAND,58537
19069,0,19,GRAND,58537
19070,0,19,GRAND,58537
19071,0,19,GRAND,58537
19072,0,19,GRAND,58537
19073,0,19,GRAND,44506
19074,0,19,GRAND,42167
19075,0,19,GRAND,42167
19076,0,19,GRAND,42167
19077,0,19,GRAND,42167
19078,0,19,GRAND,42167
19079,0,19,GRAND,42167
19080,0,19,GRAND,42167
19081,0,19,GRAND,42167
19082,0,19,GRAND,42167
19083,0,19,GRAND,42167
19084,0,19,GRAND,42167
19085,0,19,GRAND,42167
19086,0,19,GRAND,42167
19087,0,19,GRAND,42167
23001,0,23,JUAB,73878
23002,0,23,JUAB,73878
23003,0,23,JUAB,73878
23004,0,23,JUAB,73878
23005,0,23,JUAB,73878
23006,0,23,JUAB,73878
23007,0,23,JUAB,73878
23008,0,23,JUAB,73878
23009,0,23,JUAB,73878
23010,0,23,JUAB,73878
23011,0,23,JUAB,73878
23012,0,23,JUAB,73878
23013,0,23,JUAB,73878
23014,0,23,JUAB,73878
23015,0,23,JUAB,73878
23016,0,23,JUAB,73878
23017,0,23,JUAB,73878
23018,0,23,JUAB,73878
23019,0,23,JUAB,73878
23020,0,23,JUAB,73878
23021,0,23,JUAB,73878
23022,0,23,JUAB,73878
23023,0,23,JUAB,73878
23024,0,23,JUAB,73878
23025,0,23,JUAB,73878
23026,0,23,JUAB,73878
23027,0,23,JUAB,73878
23028,0,23,JUAB,73878
23029,0,23,JUAB,73878
23030,0,23,JUAB,73878
23031,0,23,JUAB,73878
23032,0,23,JUAB,73878
23033,0,23,JUAB,73878
23034,0,23,JUAB,73878
23035,0,23,JUAB,73878
23036,0,23,JUAB,73878
23037,0,23,JUAB,73878
23038,0,23,JUAB,80312
23039,0,23,JUAB,80312
23040,0,23,JUAB,80312
23041,0,23,JUAB,80312
23042,0,23,JUAB,44804
23043,0,23,JUAB,65193
23044,0,23,JUAB,41932
23045,0,23,JUAB,80312
23046,0,23,JUAB,43480
23047,0,23,JUAB,73878
23048,0,23,JUAB,55060
23049,0,23,JUAB,60057
23050,0,23,JUAB,58187
23051,0,23,JUAB,51217
23052,0,23,JUAB,51217
23053,0,23,JUAB,58100
23054,0,23,JUAB,70722
23055,0,23,JUAB,70291
23056,0,23,JUAB,70157
23057,0,23,JUAB,70157
23058,0,23,JUAB,70157
23059,0,23,JUAB,70157
23060,0,23,JUAB,70157
23061,0,23,JUAB,73878
23062,0,23,JUAB,73878
23063,0,23,JUAB,73878
23064,0,23,JUAB,80312
23065,0,23,JUAB,80312
23066,0,23,JUAB,80312
23067,0,23,JUAB,73878
23068,0,23,JUAB,80312
23069,0,23,JUAB,80312
23070,0,23,JUAB,80312
23071,0,23,JUAB,80312
23072,0,23,JUAB,80312
23073,0,23,JUAB,80312
23074,0,23,JUAB,80312
23075,0,23,JUAB,80312
23076,0,23,JUAB,80312
23077,0,23,JUAB,80312
23078,0,23,JUAB,80312
23079,0,23,JUAB,80312
23080,0,23,JUAB,80312
23081,0,23,JUAB,46795
23082,0,23,JUAB,46795
23083,0,23,JUAB,46795
23084,0,23,JUAB,46795
23085,0,23,JUAB,46795
23086,0,23,JUAB,46795
23087,0,23,JUAB,46795
23088,0,23,JUAB,46795
23089,0,23,JUAB,46795
23090,0,23,JUAB,46795
23091,0,23,JUAB,46795
23092,0,23,JUAB,46795
23093,0,23,JUAB,46795
23094,0,23,JUAB,46795
23095,0,23,JUAB,46795
23096,0,23,JUAB,46795
23097,0,23,JUAB,46795
23098,0,23,JUAB,46795
23099,0,23,JUAB,46795
23100,0,23,JUAB,46795
23101,0,23,JUAB,46795
23102,0,23,JUAB,46795
23103,0,23,JUAB,46795
23104,0,23,JUAB,46795
23105,0,23,JUAB,46795
23106,0,23,JUAB,46795
23107,0,23,JUAB,46795
23108,0,23,JUAB,46795
23109,0,23,JUAB,46795
23110,0,23,JUAB,46795
23111,0,23,JUAB,46795
23112,0,23,JUAB,51895
23113,0,23,JUAB,51895
23114,0,23,JUAB,51895
23115,0,23,JUAB,51895
23116,0,23,JUAB,51895
23117,0,23,JUAB,51895
23118,0,23,JUAB,51895
23119,0,23,JUAB,51895
23120,0,23,JUAB,73878
23121,0,23,JUAB,51895
23122,0,23,JUAB,46795
23123,0,23,JUAB,51895
23124,0,23,JUAB,51895
23125,0,23,JUAB,51895
23126,0,23,JUAB,51895
23127,0,23,JUAB,51895
25001,0,25,KANE,34342
25002,0,25,KANE,34342
25003,0,25,KANE,34342
25004,0,25,KANE,34342
25005,0,25,KANE,34342
25006,0,25,KANE,34342
25007,0,25,KANE,34342
25008,0,25,KANE,34342
25009,0,25,KANE,34342
25010,0,25,KANE,34342
25011,0,25,KANE,34342
25012,0,25,KANE,34342
25013,0,25,KANE,34342
25014,0,25,KANE,34342
25015,0,25,KANE,65121
25016,0,25,KANE,65121
25017,0,25,KANE,65121
25018,0,25,KANE,65121
25019,0,25,KANE,65121
25020,0,25,KANE,65121
25021,0,25,KANE,65121
25022,0,25,KANE,65121
25023,0,25,KANE,65121
25024,0,25,KANE,65121
25025,0,25,KANE,65121
25026,0,25,KANE,65121
25027,0,25,KANE,65121
25028,0,25,KANE,60638
25029,0,25,KANE,65121
25030,0,25,KANE,34342
25031,0,25,KANE,65121
25032,0,25,KANE,34342
25033,0,25,KANE,34342
25034,0,25,KANE,34342
25035,0,25,KANE,34342
25036,0,25,KANE,34342
25037,0,25,KANE,34342
25038,0,25,KANE,34342
25039,0,25,KANE,34342
25040,0,25,KANE,34342
25041,0,25,KANE,65121
25042,0,25,KANE,65121
25043,0,25,KANE,34342
25044,0,25,KANE,34342
25045,0,25,KANE,37393
25046,0,25,KANE,34482
25047,0,25,KANE,46795
25048,0,25,KANE,47095
25049,0,25,KANE,47095
25050,0,25,KANE,41463
25051,0,25,KANE,46554
25052,0,25,KANE,43514
25053,0,25,KANE,47095
25054,0,25,KANE,52955
25055,0,25,KANE,52955
25056,0,25,KANE,52955
25057,0,25,KANE,52955
25058,0,25,KANE,52955
25059,0,25,KANE,52955
25060,0,25,KANE,52955
25061,0,25,KANE,52955
25062,0,25,KANE,47095
25063,0,25,KANE,44825
25064,0,25,KANE,52955
25065,0,25,KANE,52955
25066,0,25,KANE,52955
25067,0,25,KANE,46129
25068,0,25,KANE,44825
25069,0,25,KANE,44825
25070,0,25,KANE,52955
25071,0,25,KANE,52955
25072,0,25,KANE,44825
25073,0,25,KANE,52955
25074,0,25,KANE,52955
25075,0,25,KANE,52955
25076,0,25,KANE,52955
25077,0,25,KANE,44825
25078,0,25,KANE,52955
25079,0,25,KANE,52955
25080,0,25,KANE,34482
25081,0,25,KANE,44544
25082,0,25,KANE,47095
25083,0,25,KANE,47095
25084,0,25,KANE,47095
25085,0,25,KANE,52955
25086,0,25,KANE,52955
25087,0,25,KANE,52955
25088,0,25,KANE,47095
25089,0,25,KANE,47095
25090,0,25,KANE,47095
25091,0,25,KANE,65121
25092,0,25,KANE,47095
25093,0,25,KANE,34342
25094,0,25,KANE,47095
25095,0,25,KANE,52955
25096,0,25,KANE,42320
25097,0,25,KANE,42320
25098,0,25,KANE,42320
25099,0,25,KANE,42320
25100,0,25,KANE,42320
25101,0,25,KANE,34342
25102,0,25,KANE,34342
25103,0,25,KANE,34342
25104,0,25,KANE,42320
25105,0,25,KANE,34342
25106,0,25,KANE,34342
25107,0,25,KANE,34342
25108,0,25,KANE,34342
25109,0,25,KANE,34342
27001,0,27,MILLARD,56919
27002,0,27,MILLARD,56919
27003,0,27,MILLARD,56919
27004,0,27,MILLARD,56919
27005,0,27,MILLARD,56919
27006,0,27,MILLARD,56919
27007,0,27,MILLARD,56919
27008,0,27,MILLARD,56919
27009,0,27,MILLARD,56919
27010,0,27,MILLARD,56919
27011,0,27,MILLARD,56919
27012,0,27,MILLARD,56919
27013,0,27,MILLARD,56919
27014,0,27,MILLARD,56919
27015,0,27,MILLARD,56919
27016,0,27,MILLARD,56919
27017,0,27,MILLARD,56919
27018,0,27,MILLARD,56919
27019,0,27,MILLARD,65491
27020,0,27,MILLARD,65491
27021,0,27,MILLARD,78471
27022,0,27,MILLARD,78471
27023,0,27,MILLARD,78471
27024,0,27,MILLARD,78471
27025,0,27,MILLARD,78471
27026,0,27,MILLARD,78471
27027,0,27,MILLARD,78471
27028,0,27,MILLARD,78471
27029,0,27,MILLARD,78471
27030,0,27,MILLARD,78471
27031,0,27,MILLARD,78471
27032,0,27,MILLARD,78471
27033,0,27,MILLARD,78471
27034,0,27,MILLARD,78471
27035,0,27,MILLARD,68142
27036,0,27,MILLARD,78471
27037,0,27,MILLARD,78471
27038,0,27,MILLARD,78471
27039,0,27,MILLARD,78471
27040,0,27,MILLARD,78471
27041,0,27,MILLARD,78471
27042,0,27,MILLARD,78471
27043,0,27,MILLARD,78471
27044,0,27,MILLARD,68142
27045,0,27,MILLARD,78471
27046,0,27,MILLARD,78471
27047,0,27,MILLARD,78471
27048,0,27,MILLARD,78471
27049,0,27,MILLARD,78471
27050,0,27,MILLARD,78471
27051,0,27,MILLARD,78471
27052,0,27,MILLARD,78471
27053,0,27,MILLARD,78471
27054,0,27,MILLARD,68142
27055,0,27,MILLARD,78471
27056,0,27,MILLARD,78471
27057,0,27,MILLARD,78471
27058,0,27,MILLARD,78471
27059,0,27,MILLARD,78471
27060,0,27,MILLARD,78471
27061,0,27,MILLARD,78471
27062,0,27,MILLARD,78471
27063,0,27,MILLARD,78471
27064,0,27,MILLARD,68142
27065,0,27,MILLARD,78471
27066,0,27,MILLARD,78471
27067,0,27,MILLARD,78471
27068,0,27,MILLARD,78471
27069,0,27,MILLARD,78471
27070,0,27,MILLARD,78471
27071,0,27,MILLARD,78471
27072,0,27,MILLARD,78471
27073,0,27,MILLARD,84331
27074,0,27,MILLARD,56919
27075,0,27,MILLARD,56919
27076,0,27,MILLARD,56919
27077,0,27,MILLARD,56919
27078,0,27,MILLARD,56919
27079,0,27,MILLARD,56919
27080,0,27,MILLARD,56919
27081,0,27,MILLARD,56919
27082,0,27,MILLARD,56919
27083,0,27,MILLARD,56919
27084,0,27,MILLARD,56919
27085,0,27,MILLARD,56919
27086,0,27,MILLARD,56919
27087,0,27,MILLARD,56919
27088,0,27,MILLARD,56919
27089,0,27,MILLARD,56919
27090,0,27,MILLARD,56919
27091,0,27,MILLARD,56919
27092,0,27,MILLARD,56919
27093,0,27,MILLARD,56919
27094,0,27,MILLARD,56919
27095,0,27,MILLARD,56919
27096,0,27,MILLARD,56919
27097,0,27,MILLARD,56919
27098,0,27,MILLARD,56919
27099,0,27,MILLARD,56919
27100,0,27,MILLARD,56919
27101,0,27,MILLARD,65491
27102,0,27,MILLARD,65491
27103,0,27,MILLARD,65491
27104,0,27,MILLARD,65491
27105,0,27,MILLARD,65491
27106,0,27,MILLARD,65491
27107,0,27,MILLARD,65491
27108,0,27,MILLARD,65491
27109,0,27,MILLARD,68142
27110,0,27,MILLARD,68142
27111,0,27,MILLARD,68142
27112,0,27,MILLARD,68142
27113,0,27,MILLARD,70166
27114,0,27,MILLARD,84331
27115,0,27,MILLARD,84331
27116,0,27,MILLARD,84331
27117,0,27,MILLARD,84331
27118,0,27,MILLARD,84331
27119,0,27,MILLARD,84331
27120,0,27,MILLARD,84331
27121,0,27,MILLARD,84212
27122,0,27,MILLARD,84331
27123,0,27,MILLARD,68142
27124,0,27,MILLARD,68142
27125,0,27,MILLARD,56919
27126,0,27,MILLARD,56919
27127,0,27,MILLARD,31703
27128,0,27,MILLARD,31703
27129,0,27,MILLARD,31703
27130,0,27,MILLARD,84331
27131,0,27,MILLARD,31703
27132,0,27,MILLARD,51501
27133,0,27,MILLARD,84331
27134,0,27,MILLARD,63966
27135,0,27,MILLARD,84331
27136,0,27,MILLARD,63966
27137,0,27,MILLARD,63966
27138,0,27,MILLARD,31703
27139,0,27,MILLARD,31703
27140,0,27,MILLARD,31703
27141,0,27,MILLARD,31703
27142,0,27,MILLARD,31703
27143,0,27,MILLARD,45973
27144,0,27,MILLARD,63966
27145,0,27,MILLARD,63966
27146,0,27,MILLARD,63966
27147,0,27,MILLARD,63966
27148,0,27,MILLARD,84331
27149,0,27,MILLARD,68142
27150,0,27,MILLARD,84331
27151,0,27,MILLARD,84331
27152,0,27,MILLARD,56919
27153,0,27,MILLARD,84331
27154,0,27,MILLARD,84331
27155,0,27,MILLARD,68142
27156,0,27,MILLARD,68142
27157,0,27,MILLARD,68142
27158,0,27,MILLARD,56919
27159,0,27,MILLARD,84331
27160,0,27,MILLARD,84331
27161,0,27,MILLARD,63966
27162,0,27,MILLARD,56919
27163,0,27,MILLARD,63966
27164,0,27,MILLARD,63966
27165,0,27,MILLARD,63966
27166,0,27,MILLARD,56919
27167,0,27,MILLARD,56919
27168,0,27,MILLARD,65491
27169,0,27,MILLARD,65491
27170,0,27,MILLARD,65491
27171,0,27,MILLARD,65491
27172,0,27,MILLARD,56919
27173,0,27,MILLARD,56919
27174,0,27,MILLARD,56919
27175,0,27,MILLARD,65491
27176,0,27,MILLARD,65491
27177,0,27,MILLARD,65491
27178,0,27,MILLARD,65491
27179,0,27,MILLARD,65491
27180,0,27,MILLARD,65491
27181,0,27,MILLARD,65491
27182,0,27,MILLARD,65491
27183,0,27,MILLARD,65491
27184,0,27,MILLARD,65491
27185,0,27,MILLARD,65491
27186,0,27,MILLARD,65491
27187,0,27,MILLARD,65491
27188,0,27,MILLARD,65491
27189,0,27,MILLARD,65491
27190,0,27,MILLARD,65491
27191,0,27,MILLARD,65491
27192,0,27,MILLARD,65491
27193,0,27,MILLARD,65491
27194,0,27,MILLARD,65491
27195,0,27,MILLARD,65491
27196,0,27,MILLARD,65491
27197,0,27,MILLARD,65491
27198,0,27,MILLARD,65491
27199,0,27,MILLARD,65491
27200,0,27,MILLARD,65491
27201,0,27,MILLARD,65491
27202,0,27,MILLARD,65491
27203,0,27,MILLARD,65491
27204,0,27,MILLARD,65491
27205,0,27,MILLARD,65491
27206,0,27,MILLARD,65491
27207,0,27,MILLARD,65491
27208,0,27,MILLARD,65491
27209,0,27,MILLARD,65491
27210,0,27,MILLARD,65491
27211,0,27,MILLARD,68142
27212,0,27,MILLARD,68142
27213,0,27,MILLARD,68142
27214,0,27,MILLARD,68142
27215,0,27,MILLARD,68142
27216,0,27,MILLARD,68142
27217,0,27,MILLARD,68142
27218,0,27,MILLARD,68142
27219,0,27,MILLARD,68142
27220,0,27,MILLARD,68142
27221,0,27,MILLARD,68142
27222,0,27,MILLARD,68142
27223,0,27,MILLARD,68142
27224,0,27,MILLARD,68142
27225,0,27,MILLARD,68142
27226,0,27,MILLARD,68142
27227,0,27,MILLARD,68142
27228,0,27,MILLARD,68142
27229,0,27,MILLARD,68142
27230,0,27,MILLARD,68142
27231,0,27,MILLARD,68142
27232,0,27,MILLARD,68142
27233,0,27,MILLARD,68142
27234,0,27,MILLARD,68142
27235,0,27,MILLARD,68142
27236,0,27,MILLARD,68142
27237,0,27,MILLARD,68142
27238,0,27,MILLARD,68142
27239,0,27,MILLARD,68142
27240,0,27,MILLARD,68142
27241,0,27,MILLARD,68142
27242,0,27,MILLARD,68142
27243,0,27,MILLARD,68142
27244,0,27,MILLARD,68142
27245,0,27,MILLARD,68142
27246,0,27,MILLARD,68142
27247,0,27,MILLARD,68142
27248,0,27,MILLARD,68142
27249,0,27,MILLARD,78471
27250,0,27,MILLARD,68142
